price;title;location;surface;rooms
1089711;Nowe mieszkanie Warszawa Praga-Południe, ul. Szaserów;Praga-Południe;74.13;3
1250000;Mieszkanie Warszawa Żoliborz;Żoliborz;65.0;3
645000;Mieszkanie Warszawa Wola, ul. Niska;Wola;48.3;3
999000;Mieszkanie Warszawa Siekierki, ul. Bluszczańska 40;Siekierki;67.02;3
525000;Mieszkanie Warszawa Śródmieście, ul. Bagno;Śródmieście;28.0;1
900000;Mieszkanie Warszawa Sady Żoliborskie;Sady Żoliborskie;45.9;2
599000;Mieszkanie Warszawa Grochów, ul. Józefa Dwernickiego;Grochów;50.0;1
3300000;Mieszkanie Warszawa Śródmieście, ul. Szucha;Śródmieście;174.5;4
1599750;Mieszkanie Warszawa Praga-Północ, ul. Targowa;Praga-Północ;118.5;5
1459000;Nowe mieszkanie Warszawa Czyste, ul. Kolejowa;Czyste;83.45;4
1010000;Mieszkanie Warszawa Stara Praga, ul. Targowa 15;Stara Praga;71.0;3
680000;Mieszkanie Warszawa Stary Żoliborz, ul. Krasińskiego;Stary Żoliborz;44.53;2
1600000;Mieszkanie Warszawa Żoliborz;Żoliborz;67.0;3
399000;Mieszkanie Warszawa Wola, ul. Anielewicza;Wola;27.0;1
420000;Mieszkanie Warszawa Grochów, ul. Siennicka;Grochów;33.8;1
937000;Mieszkanie Warszawa Sielce, ul. Koźmińska;Sielce;72.1;4
1015000;Mieszkanie Warszawa Stara Ochota, ul. Grójecka;Stara Ochota;66.93;2
826000;Mieszkanie Warszawa Żoliborz, ul. Krajewskiego;Żoliborz;54.82;3
1499000;Mieszkanie Warszawa Gocław, ul. Nowaka-Jeziorańskiego;Gocław;71.07;3
630000;Mieszkanie Warszawa Praga-Południe, ul. Makowska;Praga-Południe;67.0;3
530000;Mieszkanie Warszawa Gocław, ul. Okulickiego;Gocław;53.4;2
650000;Mieszkanie Warszawa Śródmieście, ul. Jana Pawła II;Śródmieście;27.42;2
690000;Mieszkanie Warszawa Stary Żoliborz, ul. Popiełuszki;Stary Żoliborz;49.33;2
1349000;Mieszkanie Warszawa Mokotów, ul. Bobrowiecka;Mokotów;92.63;3
699000;Mieszkanie Warszawa Praga-Południe;Praga-Południe;59.0;2
869000;Nowe mieszkanie Warszawa Śródmieście, ul. Grzybowska 37;Śródmieście;43.11;1
858375;Mieszkanie Warszawa Praga-Północ, ul. Okrzei;Praga-Północ;38.15;1
4600000;Mieszkanie Warszawa Saska Kępa;Saska Kępa;154.38;5
966600;Mieszkanie Warszawa Ochota, ul. Kaliska;Ochota;54.0;2
935000;Mieszkanie Warszawa Śródmieście, ul. Nowiniarska;Śródmieście;40.11;1
1368000;Mieszkanie Warszawa Wola, ul. Banderii;Wola;99.2;4
530000;Mieszkanie Warszawa Saska Kępa;Saska Kępa;45.0;3
2188000;Mieszkanie Warszawa Wola, ul. Kolejowa;Wola;118.0;4
596277;Nowe mieszkanie Warszawa;mazowieckie;37.52;2
420000;Mieszkanie Warszawa Grochów, ul. Chrzanowskiego;Grochów;34.0;1
1250000;Mieszkanie Warszawa Ochota, ul. Niemcewicza;Ochota;93.0;3
539800;Nowe mieszkanie Warszawa Gocław;Gocław;30.51;1
510000;Mieszkanie Warszawa Mokotów, ul. Górska;Mokotów;30.0;1
1950000;Mieszkanie Warszawa Powiśle, ul. Leszczyńska;Powiśle;81.0;3
599000;Mieszkanie Warszawa Praga-Południe, ul. Waszyngtona;Praga-Południe;48.0;2
680000;Mieszkanie Warszawa Śródmieście, ul. Górnośląska;Śródmieście;29.0;1
630000;Mieszkanie Warszawa Gocław;Gocław;46.4;2
470000;Mieszkanie Warszawa Nowa Praga;Nowa Praga;40.0;2
540000;Mieszkanie Warszawa Śródmieście, ul. Zgoda;Śródmieście;28.0;2
716000;Nowe mieszkanie Warszawa Wola, ul. Kolejowa;Wola;37.17;2
670000;Mieszkanie Warszawa Grochów, ul. Ostrobramska;Grochów;53.6;3
742600;Nowe mieszkanie Warszawa Praga-Południe;Praga-Południe;55.0;2
650000;Mieszkanie Warszawa Ulrychów, ul. Fort Wola;Ulrychów;40.0;2
475000;Mieszkanie Warszawa Bródno, ul. Rembielińska;Bródno;54.0;3
539000;Mieszkanie Warszawa Nowa Praga, ul. Hallera Józefa;Nowa Praga;48.75;2
899000;Mieszkanie Warszawa Mirów;Mirów;47.5;2
1199000;Mieszkanie Warszawa Stara Praga;Stara Praga;70.0;3
1499000;Mieszkanie Warszawa Filtry;Filtry;62.0;3
530000;Mieszkanie Warszawa Praga-Północ, ul. Skoczylasa;Praga-Północ;42.0;2
752600;Nowe mieszkanie Warszawa Mokotów, ul. Gąsocińska;Mokotów;67.97;3
1529500;Nowe mieszkanie Warszawa Wola, ul. Wronia;Wola;95.0;4
3500000;Mieszkanie Warszawa Śródmieście, ul. Chmielna 26;Śródmieście;150.0;5
880000;Mieszkanie Warszawa Praga-Południe, ul. Osowska;Praga-Południe;75.1;3
310000;Nowe mieszkanie Warszawa Mokotów, ul. Batorego 16;Mokotów;31.4;2
856995;Mieszkanie Warszawa Śródmieście, ul. Piękna;Śródmieście;30.07;2
695000;Mieszkanie Warszawa Wola, ul. Platynowa 8;Wola;50.0;2
610000;Mieszkanie Warszawa Wola, ul. Okopowa;Wola;46.78;3
660000;Mieszkanie Warszawa, ul. Zamieniecka;mazowieckie;58.12;3
2500000;Mieszkanie Warszawa Powiśle;Powiśle;100.0;4
638000;Mieszkanie Warszawa Praga-Południe, ul. Szaserów;Praga-Południe;52.2;3
475000;Mieszkanie Warszawa Targówek, ul. Poleska;Targówek;43.19;2
641000;Mieszkanie Warszawa Muranów, ul. Niska;Muranów;38.0;2
1860000;Mieszkanie Warszawa Śródmieście, ul. Szucha;Śródmieście;89.0;3
673000;Mieszkanie Warszawa Powiśle;Powiśle;37.4;2
530000;Mieszkanie Warszawa Praga-Północ, ul. Skoczylasa;Praga-Północ;42.0;2
714000;Mieszkanie Warszawa Grochów, ul. Majdańska;Grochów;72.0;3
744000;Mieszkanie Warszawa Muranów, ul. Lewartowskiego;Muranów;51.35;3
2039785;Nowe mieszkanie Warszawa Wola;Wola;76.2;4
499000;Mieszkanie Warszawa Praga-Północ, ul. Kijowska;Praga-Północ;46.0;3
738000;Mieszkanie Warszawa Mokotów, ul. Czerniakowska;Mokotów;64.2;3
544561;Mieszkanie Warszawa Mokotów, ul. Polska;Mokotów;39.91;2
592896;Nowe mieszkanie Warszawa;mazowieckie;61.44;4
1630000;Mieszkanie Warszawa Mokotów, ul. Boboli;Mokotów;92.0;4
370000;Mieszkanie Warszawa Sielce, ul. Gagarina 27;Sielce;21.96;1
615000;Mieszkanie Warszawa Mokotów;Mokotów;41.07;2
1300000;Mieszkanie Warszawa Górny Mokotów, ul. Puławska;Górny Mokotów;66.0;3
575000;Mieszkanie Warszawa Śródmieście, ul. Grzybowska;Śródmieście;39.0;2
725000;Mieszkanie Warszawa Śródmieście, ul. Wilanowska;Śródmieście;49.0;2
1099000;Mieszkanie Warszawa Ochota;Ochota;68.3;3
580000;Mieszkanie Warszawa Praga-Południe, ul. Gocławska;Praga-Południe;35.0;2
1299000;Mieszkanie Warszawa Żoliborz, ul. Adama Mickiewicza;Żoliborz;78.0;3
2039785;Nowe mieszkanie Warszawa Wola, ul. Prosta;Wola;76.2;4
1389000;Mieszkanie Warszawa Praga-Południe, ul. Ignacego Domeyki;Praga-Południe;110.0;5
3500000;Mieszkanie Warszawa Mokotów, ul. Dominika Merliniego;Mokotów;145.0;4
850000;Mieszkanie Warszawa Grochów, ul. Kobielska;Grochów;70.7;3
1313400;Mieszkanie Warszawa Filtry, ul. Filtrowa;Filtry;66.0;2
845700;Mieszkanie Warszawa Śródmieście Północne, ul. Elektoralna;Śródmieście Północne;44.75;2
1330000;Mieszkanie Warszawa Stare Miasto, ul. Piwna;Stare Miasto;80.0;3
651000;Mieszkanie Warszawa Saska Kępa;Saska Kępa;55.0;3
910000;Mieszkanie Warszawa Sady Żoliborskie, ul. Rydygiera 15;Sady Żoliborskie;45.9;2
580000;Mieszkanie Warszawa Młynów, ul. Górczewska;Młynów;49.1;2
1559000;Nowe mieszkanie Warszawa Śródmieście, ul. Grzybowska 37;Śródmieście;62.28;3
395000;Mieszkanie Warszawa Praga-Południe, ul. Ostrzycka;Praga-Południe;30.0;1
2200000;Mieszkanie Warszawa Czyste, ul. Łucka;Czyste;119.0;5
1799000;Mieszkanie Warszawa Śródmieście, ul. Marszałkowska;Śródmieście;90.0;3
710000;Mieszkanie Warszawa Stary Żoliborz, ul. Dymińska;Stary Żoliborz;43.0;2
8366100;Mieszkanie Warszawa Powiśle, ul. Elektryczna;Powiśle;208.43;4
455000;Mieszkanie Warszawa Praga-Południe, ul. Żymirskiego;Praga-Południe;37.8;2
699000;Mieszkanie Warszawa Śródmieście, ul. Moniuszki;Śródmieście;36.6;2
701300;Nowe mieszkanie Warszawa Praga-Południe;Praga-Południe;46.47;3
1200000;Mieszkanie Warszawa Praga-Północ;Praga-Północ;104.0;4
1785000;Mieszkanie Warszawa Wola, ul. Grzybowska;Wola;85.0;4
732979;Nowe mieszkanie Warszawa;mazowieckie;45.0;2
2200000;Mieszkanie Warszawa Mokotów, ul. Jana III Sobieskiego;Mokotów;190.0;5
4600000;Mieszkanie Warszawa Śródmieście Południowe, ul. Plac Unii Lubelskiej;Śródmieście Południowe;248.83;7
449000;Mieszkanie Warszawa Sielce, ul. Piwarskiego;Sielce;37.5;2
999000;Mieszkanie Warszawa Mokotów, ul. Bluszczańska;Mokotów;67.02;3
2420000;Mieszkanie Warszawa Mokotów, ul. Podchorążych;Mokotów;110.0;3
779000;Nowe mieszkanie Warszawa Czyste, ul. Kolejowa;Czyste;43.3;2
575000;Sprzedam BEZPOŚREDNIO 3 pokoje Saska Kępa Afrykańska;Saska Kępa;46.0;3
700000;Mieszkanie Warszawa Śródmieście, ul. Grzybowska;Śródmieście;49.0;3
1450000;Mieszkanie Warszawa Praga-Północ;Praga-Północ;95.0;3
599000;Mieszkanie Warszawa Wola, ul. Wolska;Wola;42.0;2
1010000;Mieszkanie Warszawa Praga-Północ, ul. Targowa;Praga-Północ;71.0;3
1800000;Mieszkanie Warszawa;mazowieckie;125.0;5
915000;Mieszkanie Warszawa Żoliborz, ul. Zygmunta Krasińskiego;Żoliborz;56.0;3
540000;Mieszkanie Warszawa Śródmieście;Śródmieście;31.0;1
730000;Nowe mieszkanie Warszawa Praga-Południe;Praga-Południe;65.0;3
998000;Mieszkanie Warszawa Mirów, ul. Solidarności;Mirów;55.8;3
3800000;Mieszkanie Warszawa Mokotów, ul. Zbyszka Cybulskiego;Mokotów;144.0;4
657000;Mieszkanie Warszawa Praga-Południe, ul. Majdańska;Praga-Południe;50.7;2
549000;Mieszkanie Warszawa, ul. Targowa;mazowieckie;32.8;1
1160000;Nowe mieszkanie Warszawa Powiśle;Powiśle;50.0;2
10800000;Mieszkanie Warszawa Sielce, ul. Podchorążych;Sielce;274.0;5
645000;Mieszkanie Warszawa Żoliborz;Żoliborz;58.0;3
2384000;Nowe mieszkanie Warszawa Wola, ul. Kolejowa;Wola;112.91;5
530000;Mieszkanie Warszawa Praga-Południe, ul. Szaserów;Praga-Południe;36.0;2
1030000;Mieszkanie Warszawa Śródmieście Południowe, ul. Bagatela;Śródmieście Południowe;69.38;4
619000;Mieszkanie Warszawa Mokotów, ul. Czerniakowska;Mokotów;47.4;3
739999;Mieszkanie Warszawa Gocław, ul. Jugosłowiańska;Gocław;55.1;2
1869000;Mieszkanie Warszawa Muranów, ul. Dzika;Muranów;110.0;4
589000;Mieszkanie Warszawa Targówek Mieszkaniowy, ul. Gajkowicza;Targówek Mieszkaniowy;54.8;3
628636;Nowe mieszkanie Warszawa Mokotów, ul. Bluszczańska;Mokotów;39.69;2
1051352;Nowe mieszkanie Warszawa Siekierki;Siekierki;84.4;4
799000;Mieszkanie Warszawa Śródmieście, ul. Jana Pawła II;Śródmieście;57.0;3
390000;Mieszkanie Warszawa Mokotów, ul. Czerniakowska;Mokotów;30.0;1
4900000;Mieszkanie Warszawa Śródmieście, ul. Kruczkowskiego;Śródmieście;163.8;4
4997000;Mieszkanie Warszawa Mokotów, ul. Podchorążych;Mokotów;214.7;8
920000;Mieszkanie Warszawa Powiśle;Powiśle;42.0;2
520000;Mieszkanie Warszawa Sielce;Sielce;35.0;1
999000;Mieszkanie Warszawa Czyste, ul. Giełdowa;Czyste;50.23;2
895000;Saska Kępa, ul. Francuska, 54m+loggia BEZPOSREDNIO;Saska Kępa;54.0;3
1195000;Mieszkanie Warszawa Żoliborz;Żoliborz;65.44;3
3500000;Mieszkanie Warszawa Stary Żoliborz, ul. Bitwy Pod Rokitną;Stary Żoliborz;140.0;4
1150000;Mieszkanie Warszawa Stara Praga, ul. Okrzei;Stara Praga;58.0;2
589000;Mieszkanie Warszawa Śródmieście, ul. Grzybowska;Śródmieście;38.8;2
599000;Mieszkanie Warszawa Szmulowizna, ul. Grodzieńska;Szmulowizna;43.0;2
440000;Mieszkanie Warszawa Filtry, ul. Nowowiejska;Filtry;27.0;1
549000;Mieszkanie Warszawa Śródmieście;Śródmieście;26.0;1
532000;Mieszkanie Warszawa Saska Kępa;Saska Kępa;37.9;2
919000;Mieszkanie Warszawa Nowe Miasto, ul. Wałowa;Nowe Miasto;65.1;3
1500000;Mieszkanie Warszawa Stare Miasto, ul. Plac Zamkowy;Stare Miasto;51.74;2
520000;Mieszkanie Warszawa Wola, ul. Esperanto;Wola;39.3;2
740000;Mieszkanie Warszawa Stara Ochota, ul. Kaliska;Stara Ochota;37.85;2
990000;Mieszkanie Warszawa Praga-Południe, ul. Sulejkowska;Praga-Południe;71.0;3
1900000;Nowe mieszkanie Warszawa Powiśle, ul. Solec;Powiśle;76.0;3
1120000;Mieszkanie Warszawa Śródmieście;Śródmieście;78.29;3
740000;Mieszkanie Warszawa Praga-Południe, ul. Umińskiego;Praga-Południe;57.0;3
850000;Mieszkanie Warszawa Praga-Południe, ul. Międzynarodowa;Praga-Południe;49.0;2
610000;"Mieszkanie Warszawa Ochota, ul. ppłk. Mieczysława Sokołowskiego ""Grzymały""";Ochota;51.0;3
1000000;Mieszkanie Warszawa Śródmieście, ul. Poznańska;Śródmieście;38.03;1
715747;Nowe mieszkanie Warszawa Mokotów, ul. Polska;Mokotów;53.62;3
409000;Mieszkanie Warszawa Wola, ul. Smocza;Wola;26.5;1
792000;Mieszkanie Warszawa Praga-Południe, ul. Igańska;Praga-Południe;72.0;3
677000;Mieszkanie Warszawa Praga-Północ, ul. Radzymińska 45;Praga-Północ;46.0;2
792000;Nowe mieszkanie Warszawa Praga-Południe, ul. Wiatraczna;Praga-Południe;48.0;2
519000;Mieszkanie Warszawa Wola, ul. Staszica;Wola;43.35;1
429000;Mieszkanie Warszawa Grochów, ul. Sztuki;Grochów;35.0;1
620000;Mieszkanie Warszawa Wola, ul. Żelazna;Wola;38.0;2
649000;Mieszkanie Warszawa Śródmieście, ul. Anielewicza;Śródmieście;37.0;2
1700000;Mieszkanie Warszawa Śródmieście;Śródmieście;146.0;4
719000;Mieszkanie Warszawa, ul. Międzyborska;mazowieckie;50.0;2
1852620;Mieszkanie Warszawa Stary Mokotów, ul. Narbutta;Stary Mokotów;97.3;3
720000;Mieszkanie Warszawa Wola, ul. Płocka;Wola;51.0;3
420000;Mieszkanie Warszawa Grochów;Grochów;33.0;1
3000000;Mieszkanie Warszawa Śródmieście, ul. Książęca;Śródmieście;91.8;3
374100;Mieszkanie Warszawa Grochów, ul. Dubieńska;Grochów;26.0;1
1100000;Mieszkanie Warszawa Wola, ul. Skierniewicka;Wola;78.0;3
1030000;Mieszkanie Warszawa Mokotów, ul. Bobrowiecka;Mokotów;72.0;3
931808;Mieszkanie Warszawa Gocław, ul. Międzyborska;Gocław;62.96;3
649990;Mieszkanie Warszawa Gocław;Gocław;63.0;3
515000;Mieszkanie Warszawa Śródmieście, ul. Sienna;Śródmieście;24.0;1
620000;Mieszkanie Warszawa Nowolipki, ul. Esperanto;Nowolipki;46.74;3
4500000;Mieszkanie Warszawa Żoliborz, ul. Czarnieckiego;Żoliborz;160.0;4
587691;Nowe mieszkanie Warszawa Praga-Południe;Praga-Południe;44.78;2
590000;Mieszkanie Warszawa Grochów;Grochów;47.0;2
1060000;Mieszkanie Warszawa Śródmieście, ul. Marszałkowska;Śródmieście;55.54;2
1694000;Nowe mieszkanie Warszawa Śródmieście, ul. Grzybowska 37;Śródmieście;62.7;3
398000;Mieszkanie Warszawa Praga-Południe, ul. Zamieniecka;Praga-Południe;36.2;1
2490000;Mieszkanie Warszawa Śródmieście, ul. Śródmieście;Śródmieście;143.0;5
2450000;Mieszkanie Warszawa Śródmieście, ul. Górskiego;Śródmieście;81.68;3
908000;Mieszkanie Warszawa Siekierki, ul. Bluszczańska;Siekierki;60.89;3
675000;Mieszkanie Warszawa Śródmieście, ul. Krucza;Śródmieście;34.65;2
675000;Mieszkanie Warszawa Gocław, ul. Umińskiego 3;Gocław;59.3;3
550000;Mieszkanie Warszawa Praga-Północ;Praga-Północ;33.0;1
1100000;Mieszkanie Warszawa Śródmieście;Śródmieście;65.35;3
359000;Mieszkanie Warszawa Śródmieście, ul. Okrąg;Śródmieście;19.42;1
565000;Mieszkanie Warszawa Praga-Południe;Praga-Południe;56.0;2
610000;Mieszkanie Warszawa Praga-Południe, ul. Łukowska;Praga-Południe;62.0;3
1420000;Mieszkanie Warszawa Żoliborz, ul. Śmiała;Żoliborz;69.0;3
1076000;Mieszkanie Warszawa Górny Mokotów;Górny Mokotów;68.0;3
699000;Mieszkanie Warszawa Śródmieście, ul. Górnośląska;Śródmieście;36.8;2
600000;Mieszkanie Warszawa Praga-Południe, ul. Komorska;Praga-Południe;63.18;3
1799000;Mieszkanie Warszawa Wola, ul. Grzybowska;Wola;82.81;3
7140000;Mieszkanie Warszawa Żoliborz, ul. gen. Józefa Zajączka;Żoliborz;283.0;6
1043406;Nowe mieszkanie Warszawa Praga-Południe;Praga-Południe;70.98;3
410000;Mieszkanie Warszawa Śródmieście Północne, ul. Jana Pawła II;Śródmieście Północne;26.4;1
630000;Mieszkanie Warszawa Mokotów, ul. Czerniakowska;Mokotów;38.0;2
879000;Mieszkanie Warszawa Mokotów, ul. Kwiatowa;Mokotów;47.0;2
569940;Mieszkanie Warszawa Praga-Południe, ul. Budrysów;Praga-Południe;60.0;3
300000;Mieszkanie Warszawa Praga-Południe, ul. Grochowska;Praga-Południe;21.19;1
495000;Mieszkanie Warszawa Ochota, ul. Lelechowska;Ochota;39.0;2
704000;Nowe mieszkanie Warszawa Grochów;Grochów;61.22;3
919070;Mieszkanie Warszawa Śródmieście, ul. Grzybowska;Śródmieście;46.62;2
500000;Mieszkanie Warszawa;mazowieckie;32.57;1
880000;Mieszkanie Warszawa Śródmieście Południowe;Śródmieście Południowe;50.0;2
539000;Mieszkanie Warszawa Praga-Południe, ul. Rębkowska;Praga-Południe;37.06;2
615000;Mieszkanie Warszawa Śródmieście, ul. Traugutta;Śródmieście;30.0;1
1350000;Mieszkanie Warszawa Śródmieście, ul. Belwederska;Śródmieście;63.07;3
915000;Mieszkanie Warszawa Śródmieście, ul. Jana Pawła II;Śródmieście;66.0;4
700000;Mieszkanie Warszawa Mokotów, ul. Łowicka;Mokotów;42.0;2
1649000;Mieszkanie Warszawa Śródmieście, ul. Zimna;Śródmieście;97.0;3
859000;Mieszkanie Warszawa Gocław, ul. Grzegorza Przemyka;Gocław;78.8;4
694925;Mieszkanie Warszawa Kamionek, ul. Mińska;Kamionek;39.71;2
690000;Mieszkanie Warszawa Mokotów, ul. Gierymskiego;Mokotów;57.5;4
570000;Mieszkanie Warszawa Praga-Południe, ul. Budrysów;Praga-Południe;60.0;3
1650000;Mieszkanie Warszawa Żoliborz;Żoliborz;88.9;4
759000;Mieszkanie Warszawa Praga-Południe, ul. Komorska;Praga-Południe;60.0;3
1480000;Mieszkanie Warszawa Sielce, ul. Konduktorska;Sielce;108.1;4
520000;Mieszkanie Warszawa Saska Kępa, ul. Brukselska;Saska Kępa;38.0;2
695000;Mieszkanie Warszawa Mokotów;Mokotów;44.0;2
1079999;Mieszkanie Warszawa Wola, ul. Giełdowa;Wola;60.0;3
100000;Mieszkanie Warszawa Praga-Północ, ul. Zaokopowa;Praga-Północ;33.16;2
739000;Mieszkanie Warszawa Saska Kępa;Saska Kępa;62.0;3
596900;Nowe mieszkanie Warszawa Praga-Południe;Praga-Południe;45.0;2
1100000;Mieszkanie Warszawa Gocław, ul. Jeziorańskiego;Gocław;81.6;3
350000;Mieszkanie Warszawa, ul. Junkiewicz;mazowieckie;32.5;1
779000;Mieszkanie Warszawa Mokotów, ul. Różana;Mokotów;41.0;2
439000;Mieszkanie Warszawa Młynów;Młynów;30.0;1
570000;Mieszkanie Warszawa Powiśle, ul. Ludna;Powiśle;28.8;2
2176106;Nowe mieszkanie Warszawa Wola;Wola;83.05;3
414900;Mieszkanie Warszawa Wola;Wola;26.4;1
770000;"Mieszkanie Warszawa Praga-Południe, ul. gen. Augusta Emila Fieldorfa ""Nila""";Praga-Południe;55.5;2
669900;Mieszkanie Warszawa Targówek, ul. Unicka;Targówek;56.1;3
1079900;Mieszkanie Warszawa Wola, ul. Giełdowa;Wola;60.0;3
1032750;Mieszkanie Warszawa Śródmieście, ul. Grzybowska;Śródmieście;38.25;2
1050000;Mieszkanie Warszawa Śródmieście, ul. Plac Zamkowy;Śródmieście;54.0;2
1130000;Mieszkanie Warszawa Śródmieście, ul. Konopczyńskiego;Śródmieście;57.0;2
650000;Mieszkanie Warszawa Śródmieście, ul. Złota;Śródmieście;37.0;2
850000;Mieszkanie Warszawa Gocław, ul. Jeziorańskiego;Gocław;69.64;3
1530000;Mieszkanie Warszawa Ochota, ul. Juliana Ursyna Niemcewicza;Ochota;110.0;4
670000;Mieszkanie Warszawa Targówek, ul. Janinówka;Targówek;56.1;3
899000;Mieszkanie Warszawa Powiśle, ul. Przemysłowa;Powiśle;45.65;2
580000;Mieszkanie Warszawa Powiśle, ul. Solec;Powiśle;36.0;2
1484000;Nowe mieszkanie Warszawa Śródmieście, ul. Grzybowska 37;Śródmieście;58.57;3
580000;Mieszkanie Warszawa Powiśle, ul. Solec;Powiśle;36.0;2
1051352;Nowe mieszkanie Warszawa Siekierki;Siekierki;84.4;4
890000;Mieszkanie Warszawa Śródmieście, ul. Rynek Nowego Miasta;Śródmieście;55.0;2
1100000;Mieszkanie Warszawa Żoliborz, ul. Wyspiańskiego;Żoliborz;55.0;2
1250000;Mieszkanie Warszawa Kamionek, ul. Zbaraska;Kamionek;110.0;4
575857;Nowe mieszkanie Warszawa Mokotów, ul. Polska;Mokotów;40.0;2
3750000;Nowe mieszkanie Warszawa Stary Mokotów, ul. Kielecka 18;Stary Mokotów;127.82;3
936027;"Nowe mieszkanie Warszawa Mokotów, ul. Grupy ak ""Krybar""";Mokotów;67.99;3
679999;Mieszkanie Warszawa Nowa Praga, ul. Szanajcy;Nowa Praga;62.0;3
580000;Mieszkanie Warszawa Praga-Południe, ul. Bora-Komorowskiego;Praga-Południe;60.0;3
660000;Mieszkanie Warszawa Szmulowizna, ul. Tysiąclecia;Szmulowizna;60.0;3
596276;Nowe mieszkanie Warszawa;mazowieckie;37.52;2
565000;Mieszkanie Warszawa Ochota, ul. Kaliska;Ochota;32.0;2
580000;Mieszkanie Warszawa Czyste, ul. Płocka;Czyste;52.74;3
789000;Mieszkanie Warszawa Wola, ul. Płocka 38;Wola;61.72;3
600000;Mieszkanie Warszawa Targówek, ul. Mokra;Targówek;49.0;3
524000;Nowe mieszkanie Warszawa Czyste, ul. Kolejowa;Czyste;26.58;1
1145000;Mieszkanie Warszawa Śródmieście, ul. Idźkowskiego;Śródmieście;71.65;2
590000;Mieszkanie Warszawa Śródmieście, ul. Elektoralna;Śródmieście;29.0;1
560000;Mieszkanie Warszawa Praga-Południe, ul. Szaserów;Praga-Południe;56.0;3
360000;Mieszkanie Warszawa Nowa Praga, ul. Hallera;Nowa Praga;28.0;1
299000;Nowe mieszkanie Warszawa Mokotów, ul. Batorego 16;Mokotów;28.53;1
1300000;Mieszkanie Warszawa Siekierki;Siekierki;115.0;4
579000;Mieszkanie Warszawa Wola, ul. Siedmiogrodzka;Wola;26.26;1
1990000;Mieszkanie Warszawa Śródmieście, ul. Twarda;Śródmieście;53.0;2
2400000;Mieszkanie Warszawa Stare Miasto, ul. Piwna;Stare Miasto;85.0;3
949000;Mieszkanie Warszawa Śródmieście, ul. Emilii Plater;Śródmieście;49.0;2
445000;Mieszkanie Warszawa Powiśle;Powiśle;30.0;1
686700;Mieszkanie Warszawa Gocław;Gocław;63.0;3
570000;Nowe mieszkanie Warszawa Śródmieście;Śródmieście;37.0;2
1000000;Mieszkanie Warszawa Śródmieście, ul. Hoża;Śródmieście;62.0;3
570000;Mieszkanie Warszawa Praga-Północ, ul. Wileńska 18/35;Praga-Północ;51.75;2
1485000;Mieszkanie Warszawa Śródmieście, ul. Elektoralna 12a;Śródmieście;91.0;3
1680000;Mieszkanie Warszawa Praga-Północ, ul. Markowska;Praga-Północ;96.0;3
1162880;Mieszkanie Warszawa Powiśle, ul. Górnośląska;Powiśle;50.56;2
395000;Mieszkanie Warszawa Praga-Południe, ul. Międzynarodowa;Praga-Południe;28.5;1
597000;Nowe mieszkanie Warszawa Praga-Południe;Praga-Południe;45.0;2
569000;Nowe mieszkanie Warszawa;mazowieckie;32.0;1
780000;Mieszkanie Warszawa Śródmieście, ul. Koszykowa;Śródmieście;32.5;2
571238;Mieszkanie Warszawa Mokotów, ul. Polska;Mokotów;39.92;2
900000;Mieszkanie Warszawa Ochota, ul. Kaliska;Ochota;50.2;2
762000;Nowe mieszkanie Warszawa Wola, ul. Kolejowa;Wola;42.65;2
